DRGDefinition,ProviderName,ProviderCity,ZipCode,RefRegion,Discharges ,AvgCoveredCharges,AvgTotPayments,AvgMedicarePayment
194 - SIMPLE PNEUMONIA & PLEURISY W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,159,19226.42,6828.86,5781.94
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,86,15058.15,5064.26,3782.52
203 - BRONCHITIS & ASTHMA W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,14,15872.85,4161.85,3122.14
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,39,73531.76,18423.05,17423.53
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,30,79871.26,21743.03,20770.5
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,21,52954.19,18136.23,17236.61
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,18,40474.83,13882.11,12945.88
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,28,56728.71,21743.75,20901.6
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,90,39384.91,14353.01,11785.3
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,45,30885.84,12123.91,11123.37
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,24,33876.75,12303.62,11225.45
252 - OTHER VASCULAR PROCEDURES W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,12,53325.83,20347.33,19501
253 - OTHER VASCULAR PROCEDURES W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,32,46544.59,16601.62,14989.28
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,25,39808.72,11505.96,10565.32
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,23,26093.65,11997.95,11165.43
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,32,21745.5,8106.68,7338.43
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,24,21289.45,5516.08,4485.08
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,54,25311.51,7677.62,6251.18
291 - HEART FAILURE & SHOCK W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,37,25597.83,9611.05,8879.37
292 - HEART FAILURE & SHOCK W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,73,21281.42,6938.65,6228.56
293 - HEART FAILURE & SHOCK W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,38,15135.6,4745.65,3854.78
300 - PERIPHERAL VASCULAR DISORDERS W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,23,20555.39,6621.6,6181.43
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,27,22986.4,9545.44,7364.59
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,63,17459.76,5735.85,4950.33
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,55,11115.76,4157.83,2842.85
312 - SYNCOPE & COLLAPSE,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,29,15515.17,5390.72,3944.06
313 - CHEST PAIN,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,16,14516,3762.75,2853
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,16,38174.31,12887.25,12394
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,18,21379.33,6477,6105
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,14,155394.21,46895.57,45855.85
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,29,56526.44,18119.89,17227.58
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,18,24671.77,9172.38,7562.94
377 - G.I. HEMORRHAGE W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,16,40104.5,12066.75,10537.31
378 - G.I. HEMORRHAGE W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,73,25533.26,7188.45,5989.98
379 - G.I. HEMORRHAGE W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,34,17093.35,4887.44,3927.55
389 - G.I. OBSTRUCTION W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,39,16710.69,6353.15,5547
390 - G.I. OBSTRUCTION W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,26,13771.84,4357.73,3369.88
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,21,19138.47,8102.52,6720.04
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,91,19626.29,4978.76,4001.62
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,30,23579.16,7108,5823.23
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,31,34417.29,13100.12,10112.64
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,14,27040.21,8001.64,6957.35
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,17,30777.35,7888.05,5804.82
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,48,80875.97,26719.12,25620.02
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,12,59225.25,22738.33,21706
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,301,37299.44,15118.81,12694.88
473 - CERVICAL SPINAL FUSION W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,44,38309.15,15448.56,12239.5
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,55,35905.07,12298.61,11275.34
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,20,30681.9,10380.9,9366.9
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,110,21369.63,7310.63,5422.74
552 - MEDICAL BACK PROBLEMS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,18,20331,5833.11,4341.38
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,16,16645.81,4790.62,3949.62
602 - CELLULITIS W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,11,19221.9,9709.54,8895
603 - CELLULITIS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,87,16596.31,6033.54,4405.98
638 - DIABETES W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,15,18165.33,5998.93,4480.6
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,21,20982.38,8860.61,6618.28
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,61,18782.85,4950.22,3823.7
682 - RENAL FAILURE W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,15,30910.53,11208.46,10460.2
683 - RENAL FAILURE W CC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,36,25190.22,7072.41,5559.16
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,19,22285.42,8067.05,7176.73
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,123,17688.49,5235,4365.64
811 - RED BLOOD CELL DISORDERS W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,14,25310.14,8577.07,7770.78
812 - RED BLOOD CELL DISORDERS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,26,20274,5440.88,4616.11
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,25,93539.2,36110.8,35526.08
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,134,48558.92,13637.85,11958.48
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,52,32071.73,8769.59,7608.63
885 - PSYCHOSES,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,14,14404.07,5990.14,5109.85
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,23,13142.21,4443.34,3856.91
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,14,21179.71,4289.5,3487.78
948 - SIGNS & SYMPTOMS W/O MCC,ST JOSEPH MEDICAL CENTER,BELLINGHAM,98225,WA - Seattle,28,22755.5,4653,3768.14
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,68,36202.82,7591.5,5523.97
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,20,32367.75,12070.7,11224.9
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,68,28071.38,8375.52,6550.41
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,36,21711.47,5324.19,4229.86
069 - TRANSIENT ISCHEMIA,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,40,19875.77,5238.42,3818.9
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,20,20797.4,5523.05,5046.75
101 - SEIZURES W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,23,19884,5624.91,3790.78
176 - PULMONARY EMBOLISM W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,27,28363.88,7256.85,5676.11
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,62,52808.43,14113.01,13342.2
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,26,25943.23,9390.3,8080.03
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,149,30199.85,8791.2,7726.14
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,56,29508.41,7695.57,6672.41
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,53,25387.41,7572.81,5254.58
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,32,18979.9,4990.03,3692.15
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,96,31837.75,9361.58,8399.72
194 - SIMPLE PNEUMONIA & PLEURISY W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,106,24867.53,6687.11,5810.69
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,38,17799.73,4637.73,3749.1
202 - BRONCHITIS & ASTHMA W CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,18,21246.22,5509.77,4571.77
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,22,197878.09,46890.54,46274.63
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,55,54226.27,14500.87,13828.65
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,35,103400.54,22123.37,21126.22
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,16,64316.5,17339.43,16425.68
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,24,49164.2,14628.5,11895.33
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,21,104438.61,22313.42,21460.04
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,111,71927.41,15763.9,11583.32
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,22,68581,11598.72,10732.72
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,20,73705.4,11768.4,10874
252 - OTHER VASCULAR PROCEDURES W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,28,82751.25,21000.42,20161.71
253 - OTHER VASCULAR PROCEDURES W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,28,93431.64,20173.57,17293.82
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,44,68234.2,15133.52,9938.04
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,28,37256.96,11953,11194
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,21,31645.28,7667.76,6917.66
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,24,29308.33,6492.08,4146.79
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,36,39485.44,9496.47,5725.66
291 - HEART FAILURE & SHOCK W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,113,31516.3,9840.83,8794.27
292 - HEART FAILURE & SHOCK W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,79,26242.59,6696.05,5927.94
293 - HEART FAILURE & SHOCK W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,43,19173.53,4566.86,3713.11
300 - PERIPHERAL VASCULAR DISORDERS W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,21,23064.76,6175.76,5427.19
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,12,25111.66,4327,3478
305 - HYPERTENSION W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,18,18296.44,4015,2953
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,29,32299.58,8070.72,7410.44
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,58,20270.91,5893.36,4414.72
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,55,14480.89,3733.89,2750.03
312 - SYNCOPE & COLLAPSE,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,49,18501.79,5155.65,3813.51
313 - CHEST PAIN,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,48,17486.81,4699.87,2532.35
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,39,42525.76,12468.61,11296.05
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,16,39283.37,7618.68,5374.43
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,28,158993.6,41999.53,40865.5
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,52,66868.05,18512.86,15752.34
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,16,33229.18,8460.5,7971.25
377 - G.I. HEMORRHAGE W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,49,43295.02,12616.3,11101.04
378 - G.I. HEMORRHAGE W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,131,24663.12,7102.1,6051.91
379 - G.I. HEMORRHAGE W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,11,15986.9,4673.63,3650.36
389 - G.I. OBSTRUCTION W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,24,22168,5863.83,4967.66
390 - G.I. OBSTRUCTION W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,42,16528.16,5067.54,2864.19
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,24,38106.37,11701.91,7772.04
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,102,20520.84,4697.49,3894.87
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,29,26495.03,6500.89,5800.48
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,25,42880.84,11239.2,10341.28
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,44,30583.54,9879.65,6593.45
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,15,27660.46,6600,5772
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,26,126883.19,26924.92,25838.84
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,18,71576.5,20879.77,19763.77
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,413,60943.61,15597.74,12166.84
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,17,60694.05,18691.41,17831.41
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,49,50759.77,12712.42,11749.34
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,20,37246.05,10017.9,8953.7
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,11,27189.27,8034.27,4969.27
536 - FRACTURES OF HIP & PELVIS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,14,13410.42,4304.42,3341
552 - MEDICAL BACK PROBLEMS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,21,23016.19,7662.28,3724.71
602 - CELLULITIS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,22,38158.04,9482.9,8666.9
603 - CELLULITIS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,82,22180.17,6075.82,4266.01
638 - DIABETES W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,33,22892.06,5422.63,4588.03
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,42,28089.83,7779.76,7135.92
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,72,21893.45,5010.09,3906.23
682 - RENAL FAILURE W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,84,50639.19,12843.78,12080.76
683 - RENAL FAILURE W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,128,24737.49,6760.55,6022.67
684 - RENAL FAILURE W/O CC/MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,28,15967.28,4422.32,3353.03
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,36,24570.58,7778.02,6937.02
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,63,19933.84,5100.26,4264.9
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,26,42403.61,11061.8,10121.61
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,17,21695.17,6540.29,5617.47
811 - RED BLOOD CELL DISORDERS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,14,40796.85,8494.21,7209.64
812 - RED BLOOD CELL DISORDERS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,44,16023.84,5204.86,4463.13
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,39,175404.74,49135.53,48500.2
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,18,171696.83,44071.72,43319.66
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,339,46074.29,12964.17,11971.95
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,77,24638.24,7601.5,6559.2
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,12,21997.08,4260,3416.33
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,21,30251.85,9462.9,8609.57
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,19,15022.15,4100.89,3271.84
948 - SIGNS & SYMPTOMS W/O MCC,HARRISON MEDICAL CENTER,BREMERTON,98310,WA - Seattle,20,18027.95,7348.6,3147.2
